bus0,carrier,p_nom_opt
FR1 5,H2 Electrolysis,0.004914074175886961
FR1 5,H2 Fuel Cell,5.397078134017583e-09
FR1 5,H2 turbine,2.1609481352479198e-08
FR1 5,photocatalysis,5.1519706499019925e-09
FR1 6,H2 Electrolysis,0.07732922890960207
FR1 6,H2 Fuel Cell,5.021316064349547e-09
FR1 6,H2 turbine,2.1111600885733855e-08
FR1 6,photocatalysis,4.801845107845168e-09
FR1 7,H2 Electrolysis,0.07822452712630204
FR1 7,H2 Fuel Cell,5.318361907989596e-09
FR1 7,H2 turbine,2.3744045299223172e-08
FR1 7,photocatalysis,4.884413157726948e-09
FR1 8,H2 Electrolysis,0.004637758616899023
FR1 8,H2 Fuel Cell,4.867125692055956e-09
FR1 8,H2 turbine,1.869558171554192e-08
FR1 8,photocatalysis,7.702132200575413e-09
FR1 9,H2 Electrolysis,0.007590681226460514
FR1 9,H2 Fuel Cell,4.9840246691253916e-09
FR1 9,H2 turbine,2.0785604170130016e-08
FR1 9,photocatalysis,5.991686421505714e-09
GB0 0,H2 Electrolysis,0.12255810407088104
GB0 0,H2 Fuel Cell,5.353660616932071e-09
GB0 0,H2 turbine,2.7481311084703083e-08
GB0 0,photocatalysis,4.613015174088283e-09
GB0 1,H2 Electrolysis,0.018815784677304763
GB0 1,H2 Fuel Cell,5.0433112226144264e-09
GB0 1,H2 turbine,2.1107406447393143e-08
GB0 1,photocatalysis,4.776221038688957e-09
GB0 10,H2 Electrolysis,0.07275351790869768
GB0 10,H2 Fuel Cell,5.44483781477294e-09
GB0 10,H2 turbine,2.6856935610063535e-08
GB0 10,photocatalysis,4.751934350068503e-09
GB0 11,H2 Electrolysis,0.09525221295357776
GB0 11,H2 Fuel Cell,4.928056837410419e-09
GB0 11,H2 turbine,2.0413807090378953e-08
GB0 11,photocatalysis,4.5639103436735414e-09
GB0 12,H2 Electrolysis,0.12301264980048882
GB0 12,H2 Fuel Cell,5.347921826505493e-09
GB0 12,H2 turbine,2.607618219086406e-08
GB0 12,photocatalysis,4.156690225370448e-09
GB0 13,H2 Electrolysis,0.08968427243166212
GB0 13,H2 Fuel Cell,4.5815873360137615e-09
GB0 13,H2 turbine,1.8967358831269762e-08
GB0 13,photocatalysis,3.855172201640674e-09
GB0 14,H2 Electrolysis,0.002252369848356768
GB0 14,H2 Fuel Cell,5.435352433163851e-09
GB0 14,H2 turbine,2.687993687367524e-08
GB0 14,photocatalysis,4.500946068076927e-09
GB0 2,H2 Electrolysis,0.04301449241384591
GB0 2,H2 Fuel Cell,4.905624091457522e-09
GB0 2,H2 turbine,2.0036122540533907e-08
GB0 2,photocatalysis,3.5263891017655537e-09
GB0 3,H2 Electrolysis,0.051994756663511416
GB0 3,H2 Fuel Cell,5.2841117810426876e-09
GB0 3,H2 turbine,2.4037611370795338e-08
GB0 3,photocatalysis,4.159248286218066e-09
GB0 4,H2 Electrolysis,0.1066221437759881
GB0 4,H2 Fuel Cell,5.4798481821696e-09
GB0 4,H2 turbine,2.721023117370705e-08
GB0 4,photocatalysis,4.614519439958018e-09
GB0 5,H2 Electrolysis,0.06552423919243752
GB0 5,H2 Fuel Cell,5.4178038545963064e-09
GB0 5,H2 turbine,2.6584425838051044e-08
GB0 5,photocatalysis,4.36997060481672e-09
GB0 6,H2 Electrolysis,0.12608576916296182
GB0 6,H2 Fuel Cell,4.8142356064955755e-09
GB0 6,H2 turbine,1.979738183559532e-08
GB0 6,photocatalysis,4.991902162118495e-09
GB0 7,H2 Electrolysis,0.07211834691734631
GB0 7,H2 Fuel Cell,5.211526189589725e-09
GB0 7,H2 turbine,2.3649247156650576e-08
GB0 7,photocatalysis,4.844221673149077e-09
GB0 8,H2 Electrolysis,0.12025779915759582
GB0 8,H2 Fuel Cell,4.745937598265175e-09
GB0 8,H2 turbine,1.8804245902207912e-08
GB0 8,photocatalysis,3.888246864619201e-09
GB0 9,H2 Electrolysis,0.06235454978601343
GB0 9,H2 Fuel Cell,5.3580670342318735e-09
GB0 9,H2 turbine,2.6450703224690598e-08
GB0 9,photocatalysis,4.430577907448933e-09
GB5 0,H2 Electrolysis,0.05086795420975284
GB5 0,H2 Fuel Cell,4.734818195199627e-09
GB5 0,H2 turbine,1.8568325988594638e-08
GB5 0,photocatalysis,4.115412104016095e-09
GR1 0,H2 Electrolysis,0.027283819466479977
GR1 0,H2 Fuel Cell,4.817401960081236e-09
GR1 0,H2 turbine,1.9531806218411307e-08
GR1 0,photocatalysis,1.0263659266638606e-07
GR1 1,H2 Electrolysis,0.027274782794791796
GR1 1,H2 Fuel Cell,4.862966740467831e-09
GR1 1,H2 turbine,1.8552855455092026e-08
GR1 1,photocatalysis,1.7983933996775997e-08
HR1 0,H2 Electrolysis,4.73723526174364e-08
HR1 0,H2 Fuel Cell,5.403079238065512e-09
HR1 0,H2 turbine,1.892928687537334e-08
HR1 0,photocatalysis,6.871938817468832e-09
HU1 0,H2 Electrolysis,4.665066034788494e-08
HU1 0,H2 Fuel Cell,5.6920949258102654e-09
HU1 0,H2 turbine,2.055271418877072e-08
HU1 0,photocatalysis,4.893700935050788e-09
IE5 0,H2 Electrolysis,0.12329286584358819
IE5 0,H2 Fuel Cell,4.813818331994542e-09
IE5 0,H2 turbine,2.070881633092442e-08
IE5 0,photocatalysis,4.422200179104273e-09
IT1 0,H2 Electrolysis,0.007995997053704448
IT1 0,H2 Fuel Cell,4.924026682288983e-09
IT1 0,H2 turbine,1.8566120288565852e-08
IT1 0,photocatalysis,3.2944562473940975e-08
IT1 1,H2 Electrolysis,3.217651303012073e-08
IT1 1,H2 Fuel Cell,5.429545684996491e-09
IT1 1,H2 turbine,1.8647086550117276e-08
IT1 1,photocatalysis,7.597469748591138e-09
IT1 10,H2 Electrolysis,0.0006219310923044371
IT1 10,H2 Fuel Cell,5.49279981207785e-09
IT1 10,H2 turbine,1.865650996723032e-08
IT1 10,photocatalysis,8.754796365218969e-09
IT1 11,H2 Electrolysis,0.048289945573934935
IT1 11,H2 Fuel Cell,4.9546158118341756e-09
IT1 11,H2 turbine,1.856989597822667e-08
IT1 11,photocatalysis,5.113740985986278e-08
IT1 12,H2 Electrolysis,2.699118892442625e-08
IT1 12,H2 Fuel Cell,5.381893253891842e-09
IT1 12,H2 turbine,1.8591187846921097e-08
IT1 12,photocatalysis,9.023738151663902e-09
IT1 13,H2 Electrolysis,2.677281164121277e-08
IT1 13,H2 Fuel Cell,5.793341995875576e-09
IT1 13,H2 turbine,1.872615127308462e-08
IT1 13,photocatalysis,7.903215195226465e-09
IT1 2,H2 Electrolysis,2.6788418948993124e-08
IT1 2,H2 Fuel Cell,5.665194236314164e-09
IT1 2,H2 turbine,1.8832367881352774e-08
IT1 2,photocatalysis,8.333463956065226e-09
IT1 3,H2 Electrolysis,0.008453678058183419
IT1 3,H2 Fuel Cell,5.443936191740941e-09
IT1 3,H2 turbine,1.869497837063985e-08
IT1 3,photocatalysis,1.2340124325167584e-08
IT1 4,H2 Electrolysis,0.0031956765290259465
IT1 4,H2 Fuel Cell,5.1774608472404555e-09
IT1 4,H2 turbine,1.8595546392561652e-08
IT1 4,photocatalysis,1.759693463155861e-08
IT1 5,H2 Electrolysis,3.784229353230338e-08
IT1 5,H2 Fuel Cell,5.351099452774935e-09
IT1 5,H2 turbine,1.8625370530185836e-08
IT1 5,photocatalysis,6.586917456372365e-09
IT1 6,H2 Electrolysis,3.12403496915848e-08
IT1 6,H2 Fuel Cell,5.6230038569600926e-09
IT1 6,H2 turbine,1.872142776000756e-08
IT1 6,photocatalysis,7.3217723900208935e-09
IT1 7,H2 Electrolysis,0.036687807450911394
IT1 7,H2 Fuel Cell,5.245552547863042e-09
IT1 7,H2 turbine,1.8663298872268562e-08
IT1 7,photocatalysis,1.8968704835158962e-08
IT1 8,H2 Electrolysis,0.017315497114297154
IT1 8,H2 Fuel Cell,5.529521898234108e-09
IT1 8,H2 turbine,1.8789010149528645e-08
IT1 8,photocatalysis,1.1824160921160306e-08
IT1 9,H2 Electrolysis,4.503262547594966e-08
IT1 9,H2 Fuel Cell,5.364506112463165e-09
IT1 9,H2 turbine,1.863251301795983e-08
IT1 9,photocatalysis,7.452675228557658e-09
IT3 0,H2 Electrolysis,0.002455020058865792
IT3 0,H2 Fuel Cell,4.6576822502594765e-09
IT3 0,H2 turbine,1.8816265352481217e-08
IT3 0,photocatalysis,1.6219016494524135e-08
