bus0,carrier,p_nom_opt
IT1 7,H2 turbine,1.2326990307637083e-08
IT1 7,photocatalysis,1.6270740203878597e-08
IT1 8,H2 Electrolysis,0.0073838082009836286
IT1 8,H2 Fuel Cell,3.734969055438672e-09
IT1 8,H2 turbine,1.234300914573895e-08
IT1 8,photocatalysis,1.0682079581754859e-08
IT1 9,H2 Electrolysis,2.19706329805934e-08
IT1 9,H2 Fuel Cell,3.6461374507067824e-09
IT1 9,H2 turbine,1.2304368436190168e-08
IT1 9,photocatalysis,6.554616369450104e-09
IT3 0,H2 Electrolysis,0.006234850137837683
IT3 0,H2 Fuel Cell,3.2680586808557207e-09
IT3 0,H2 turbine,1.2340823373477401e-08
IT3 0,photocatalysis,1.5407095943278334e-08
LT6 0,H2 Electrolysis,0.00808338072333626
LT6 0,H2 Fuel Cell,3.5983722877306456e-09
LT6 0,H2 turbine,1.2394067107994659e-08
LT6 0,photocatalysis,3.902014455222837e-09
LU1 0,H2 Electrolysis,1.436206215849893e-08
LU1 0,H2 Fuel Cell,3.520632394897094e-09
LU1 0,H2 turbine,1.2256982980202416e-08
LU1 0,photocatalysis,4.448495036550658e-09
LV6 0,H2 Electrolysis,0.022814596658683652
LV6 0,H2 Fuel Cell,3.5790843294108523e-09
LV6 0,H2 turbine,1.239380401247884e-08
LV6 0,photocatalysis,3.3831728926292497e-09
ME1 0,H2 Electrolysis,6.971518084239096e-08
ME1 0,H2 Fuel Cell,3.652220354163823e-09
ME1 0,H2 turbine,1.2309070831191843e-08
ME1 0,photocatalysis,6.961640279298837e-09
MK1 0,H2 Electrolysis,9.630367560453538e-08
MK1 0,H2 Fuel Cell,3.6061616566973046e-09
MK1 0,H2 turbine,1.231046592206683e-08
MK1 0,photocatalysis,1.0220278204590349e-08
NL1 0,H2 Electrolysis,0.11708285117987094
NL1 0,H2 Fuel Cell,3.47332098240846e-09
NL1 0,H2 turbine,1.2310423306459654e-08
NL1 0,photocatalysis,4.312113098599966e-09
NL1 1,H2 Electrolysis,0.02859409939245143
NL1 1,H2 Fuel Cell,3.4579201332508772e-09
NL1 1,H2 turbine,1.2288820045959896e-08
NL1 1,photocatalysis,4.105427186881188e-09
NL1 2,H2 Electrolysis,0.02692434722850994
NL1 2,H2 Fuel Cell,3.459153297950381e-09
NL1 2,H2 turbine,1.2299797339656657e-08
NL1 2,photocatalysis,4.337047425040985e-09
NL1 3,H2 Electrolysis,2.148837201444398e-08
NL1 3,H2 Fuel Cell,3.535575702859664e-09
NL1 3,H2 turbine,1.2292674284575937e-08
NL1 3,photocatalysis,4.23364500918607e-09
NL1 4,H2 Electrolysis,0.1350491777545075
NL1 4,H2 Fuel Cell,3.474730349082956e-09
NL1 4,H2 turbine,1.2304714594741707e-08
NL1 4,photocatalysis,4.1694255754455455e-09
NO2 0,H2 Electrolysis,0.025380687290878345
NO2 0,H2 Fuel Cell,3.3983730819970297e-09
NO2 0,H2 turbine,1.2305554927336886e-08
NO2 0,photocatalysis,3.748088086196383e-09
NO2 1,H2 Electrolysis,0.0034468154159260616
NO2 1,H2 Fuel Cell,3.3192812611229357e-09
NO2 1,H2 turbine,1.2306802917952976e-08
NO2 2,H2 Electrolysis,0.010822329214151407
NO2 2,H2 Fuel Cell,3.360076883904392e-09
NO2 2,H2 turbine,1.3104477091543186e-08
NO2 2,photocatalysis,2.7324959882116987e-09
NO2 3,H2 Electrolysis,0.03790766187693053
NO2 3,H2 Fuel Cell,3.3681308147437155e-09
NO2 3,H2 turbine,1.2312081796530643e-08
NO2 3,photocatalysis,3.255938392365483e-09
NO2 4,H2 Electrolysis,8.14113818835631e-09
NO2 4,H2 Fuel Cell,3.2336123776765376e-09
NO2 4,H2 turbine,1.2309384109557097e-08
NO2 4,photocatalysis,2.5749866044833985e-09
NO2 5,H2 Electrolysis,0.02202144714447341
NO2 5,H2 Fuel Cell,3.3334783249200417e-09
NO2 5,H2 turbine,1.2313152905106914e-08
NO2 5,photocatalysis,2.8805117255047218e-09
PL1 0,H2 Electrolysis,2.819363160317729e-08
PL1 0,H2 Fuel Cell,3.7242960644338447e-09
PL1 0,H2 turbine,1.2411086523290743e-08
PL1 0,photocatalysis,3.00910731799628e-09
PL1 1,H2 Electrolysis,0.0017093105864732427
PL1 1,H2 Fuel Cell,3.7150360775588055e-09
PL1 1,H2 turbine,1.315539626448511e-08
PL1 1,photocatalysis,3.293243910820955e-09
PL1 2,H2 Electrolysis,0.010674906837194801
PL1 2,H2 Fuel Cell,3.748726298763504e-09
PL1 2,H2 turbine,1.2441565626897682e-08
PL1 2,photocatalysis,3.076930339029796e-09
PL1 3,H2 Electrolysis,4.6628237922702045e-08
